,id,source,language,date,username,name,description,location,following,followers,totaltweets,retweetcount,text,hashtags
8890,1350872854653505540,Twitter for iPhone,de,2021-01-17 18:29:21,CryptPeteDE,CryptPete (CEO of EUR/RUB) :),Trading Crypto and Forex on PrimeXBT. With no Sucess!,Germany,191,29,315,0,"@jensspahn @ArminLaschet Hallo Herr Spahn, meine 86 jährige Mutter ist heute positiv auf Corona getestet worden. Aber ich denke Ihr WAHLKAMPF ist anscheinend wichtiger. Und die Mrd. Für die Lufthansa. Sollten Sie nicht eigentlich genug Impfstoff für unsere ältere Generation haben?",[]
8891,1350872842942996482,Twitter for Android,de,2021-01-17 18:29:18,Hans97256879,Hans,,,21,1,23,0,"@janfleischhauer @ArminLaschet @_FriedrichMerz Die Wahl war nicht von den Reden abhängig, die Funktionäre hatten sich eh schon festgelegt. Hätte die Basis wählen können, wäre Merz der klare Sieger!",[]
8892,1350872812307808260,Twitter for Android,de,2021-01-17 18:29:11,Sarahfranziska2,Sarahantifa,"Hufflepuff,Hufeisenblockerin, #antifaschistin, irgendwas mit Geschichte, Black Lives Matter ! *never be cruel, never be coward, notjustsad","Köln, Deutschland",1546,120,3963,0,@JeffNils @AdelPouria @Why_not_willi @CDU @ArminLaschet Damit der Sozialismus eine nationalere Komponente bekommt 😉,[]
8893,1350872725959663618,Twitter Web App,de,2021-01-17 18:28:50,Walter_G__,Walter G ❄ ☃,Vor den sieben Bergen an der Isar,Bayern / Bavaria,449,344,23350,0,Erbärmliche #Laschet Beweihreucherung von #Kretschmer in der Sendung #BerlinDirekt - man kann nur hoffen das die Wähler in Ostdeutschland ihm seine Grenzen aufzeigen! 😐 #ZDF,"['Laschet', 'Kretschmer', 'BerlinDirekt', 'ZDF']"
8894,1350872720997756928,Twitter for Android,de,2021-01-17 18:28:49,Jasper95195901,jj,,,155,114,8418,0,@pkbrln @ArminLaschet @_FriedrichMerz Das wird nicht passieren.,[]
8895,1350872719064244227,Twitter Web App,el,2021-01-17 18:28:48,dpapangel,Γρηγόριος Δικαίος,"Τweets in Greek about the greek revolution, social media, media, sports, books, movies, Athens, the Aegean Sea - Opinions are my own -RTs not endorsements","Athens,Greece",3710,4588,94145,0,@liberalgreek @mvlazaridis @CDU @ArminLaschet Θεωρείται όμως και ευρωπαϊστής! Περισσότερο από τους υπολοίπους της ηγεσίας της CDU.,[]
8896,1350872502466191365,Twitter for Android,de,2021-01-17 18:27:57,kappmeierz,Jan-Philipp Kappmeier 🇩🇪,Nerd.,"Berlin, Deutschland",244,21,3588,0,@marina_K24 @nicolediekmann @PaulZiemiak Das ist einfach das typische erbärmliche #cdU-gehabe. Es geht da nur um Macht und den Regierungsanspruch. Und da sind die auch noch stolz drauf.,['cdU']
8897,1350872500054462469,Twitter Web App,de,2021-01-17 18:27:56,RolandKayser2,Roland Kayser 🏳️‍🌈,,,202,19,4557,0,"@fneuhann @berlindirekt @ZDF ""... und der Engel flüsterte leise: 'Eingkeit! Geschlossenheit!'""
(frei nach Böll).
#Merz #Laschet #cdubpt21","['Merz', 'Laschet', 'cdubpt21']"
8898,1350872471973539846,Twitter for Android,de,2021-01-17 18:27:49,ThomasKunzfeld,Thomas Kunzfeld,"Nur wer gegen den Strom schwimmt, gelangt zur Quelle, denn nur tote Fische schwimmen mit dem Strom.","Bayern, Deutschland",219,227,6047,0,@fms_munich @heutejournal @Markus_Soeder @ArminLaschet Es zeigt eben den Charakter,[]
8899,1350872464167985154,Twitter for iPhone,de,2021-01-17 18:27:48,vanEppstein,Nike van Eppstein 🇪🇺,@Arbeitgeber: privat hier. ... | radio + tv | multimedia | print | dozentin,Germany,460,425,9585,0,"@berlindirekt heute so:

#CDU ohne #Merz treibt „im Osten“ alle zur #noAfD. 

#Covid19-Inzidenzwert von 50 is blöd. Muss doch was anderes geben. 

Apokalypse allenthalben.","['CDU', 'Merz', 'noAfD', 'Covid19']"
8900,1350872457339613192,Twitter for iPhone,de,2021-01-17 18:27:46,PercyOtt,Wolfgang Percy Ott,Head of Government Affairs Cisco Germany. On Twitter: strictly private views,Berlin,920,514,1001,0,"@jensspahn @ArminLaschet Danke, lieber @jensspahn - für absolute Fairness und herausragendes Teamplay während der gesamten Bewerbung. Jetzt alle #zusammen. Mehr muss man dazu nicht sagen #wegenmorgen","['zusammen', 'wegenmorgen']"
8901,1350872376976814082,Twitter for iPhone,de,2021-01-17 18:27:27,jhoffmann_ffm,Jens Hoffmann,"Demokrat. Mensch. Europäer. Love St. Pauli hate fascism. Lehrer, Politikwissenschaftler, Historiker. Kommentiere das Zeitgeschehen kritisch, aber fair.","Frankfurt, Germany",131,48,266,0,"@MatthiasHauer @jensspahn @ArminLaschet Super Job. Besser geht kaum. 

https://t.co/xWfrcGR853",[]
8902,1350872358337306627,FuHu SNAP auto poster,und,2021-01-17 18:27:22,fuhu_media,FüHü,,,7,154,7915,0,"#Orbán és a #CDU https://t.co/H1GmSYzRLy
#AngelaMerkel #ArminLaschet #Fidesz #Kizárás #Levél https://t.co/XunT7MvzUB","['Orbán', 'CDU', 'AngelaMerkel', 'ArminLaschet', 'Fidesz', 'Kizárás', 'Levél']"
8903,1350872346966556673,Twitter for iPad,de,2021-01-17 18:27:20,MartinWaltherDD,Martin Walther,"FDP Dresden - Kreisvorstand - Gesetzgeber oder Revolutionäre, die Gleichsein und Freiheit zugleich versprechen, sind Phantasten oder Charlatans. Goethe","Dresden, Sachsen",921,640,14026,1,"#Laschet wird aktuell von besonders fanatischen #Assad-Fans gefeiert. Man betrachtet ihn als Freund. Nicht verwunderlich, immerhin hat er sich an der Verbreitung irrer Verschwörungsmythen zur Entlastung dieses Kriegsverbrechers beteilig. https://t.co/2HwBvc7zI9","['Laschet', 'Assad']"
8904,1350872338246598658,Twitter Web App,de,2021-01-17 18:27:18,zauzigzwei,zauzig,humanist,,93,4,1311,0,"@german_broker @mundpilz @Thueringen2019 @_FriedrichMerz @ArminLaschet nope. sehe viele nicht im „mainstream“ sondern teil einer pluralistischen gemeinschaft. damit ist deine aussage widerlegt, und dein derailing gescheitert. dass du nebenher zu verunglimpfen versuchst, rassisten beim namen zu nennen, sei hier festgestellt.",[]
8905,1350872328503250946,Twitter for iPhone,de,2021-01-17 18:27:15,economy_free,FreeEconomy,Salesman,,64,1,95,0,@peteraltmaier @ArminLaschet @_FriedrichMerz @n_roettgen #Altmaier ist der sozialistischste #Wirtschaftsminister den #Deutschland je hatte... Keine Erleichterungen für die Wirtschaft nur neue #Bürokratie und #Einschränkungen - auch schon vor Corona! Verantwortlich hierfür ist aber letztendlich #Merkel wir brauchen #Freiheit!!!,"['Altmaier', 'Wirtschaftsminister', 'Deutschland', 'Bürokratie', 'Einschränkungen', 'Merkel', 'Freiheit']"
8906,1350872262862397443,Twitter Web App,und,2021-01-17 18:27:00,NasdaqSverige,NasdaqSverige,"being. 
Animal experimentation must be forbidden. We may not harm sisters & brothers.
THE NEXT STEP: peace for all animals", ,81,15,1637,0,@landnrw @ArminLaschet https://t.co/WAAOV7RQQ5,[]
8907,1350872231010824193,Twitter Web App,de,2021-01-17 18:26:52,InfoFREZETTI,FREZETTI,Freizeit-Tipps & Ausflugsziele in/rund um Rhein Main. Es zwitschert Joerg Schwebel. Bleibt gesund! Impressum+Datenschutz siehe unter https://t.co/naKi8ep5lM,"Mainz, Rheinland-Pfalz",393,651,5571,0,"@Patrick_Kunkel @ArminLaschet Ich hätte mich eher gefreut, lieber Patrick, wenn DU dich beworben hättest … einziger mir bekannter CDU-Politiker neben Frau Merkel mit Format! 

Datwirdnix …",[]
8908,1350872193333399556,Twitter Web App,de,2021-01-17 18:26:43,GER_GLR,LNS,"Son of Africa, 
Friend of Humanity, 
Citizen of Earth.
Views expressed are personal.",,418,61,1503,0,"@josef_ferdinand @ArminLaschet Grund mehr auf #MerzVerhindert stolz zu sein.
Kritik von Demokratiefeinden ist Lob für jeden Demokratiefreund.",['MerzVerhindert']
8909,1350872113951989761,Twitter Web App,de,2021-01-17 18:26:24,Jus799,Jus,,,54,17,1987,0,@polenz_r Die #CDU kann halt nicht ohne Hinterzimmergeklüngel. Die Basis interessiert die Delegierten nicht die Bohne.,['CDU']
8910,1350872105265541130,Twitter Web App,fr,2021-01-17 18:26:22,120Flt,Flight Level 120,Navigue à vue. Lobbyiste du climat payé grassement par les générations futures pour décarboner maintenant.,Europe,40,41,3453,0,"@BenjiLAREDO @maxcordiez @ArminLaschet Au contraire. Une fois qu'ils auront réalisé l'étendue de la boulette, la seule façon de garder la face sera de faire en sorte que les autres le fassent aussi....",[]
8911,1350872084872880133,Twitter Web App,de,2021-01-17 18:26:17,BirnstinglausRo,"Trude Beiler, Rom","WAHLPROGNOSTIKERIN
Angriffsfläche für Rechts- u. Linksextreme
Bin dagegen, dass sich Leute hier Blase einrichten, die mit polit. Realitäten nichts zu tun hat","Rom, Latium",1166,1312,29596,5,"#Merkel und #Laschet:
Bleibt abzuwarten, ob die #Kanzlerin ungewollt, so wie sie das mit #AKK gemacht hat, den nächsten Kronprinzen erledigt.
#cdu 
https://t.co/5R7oD12f3K","['Merkel', 'Laschet', 'Kanzlerin', 'AKK', 'cdu']"
8912,1350871996985470982,Twitter for Android,de,2021-01-17 18:25:56,kappmeierz,Jan-Philipp Kappmeier 🇩🇪,Nerd.,"Berlin, Deutschland",244,21,3588,0,@FuriosInvaincue @nicolediekmann @PaulZiemiak Aber doch nicht die #cdU,['cdU']
8913,1350871971685392384,Twitter for Android,de,2021-01-17 18:25:50,DochOooh,NeinDochOooh,,,107,0,11,0,"@R_Feuerbach gut so, ehrlich, ... wird auch schwierig an den Wahlständen, mit #CDU ‐ die Linken zu werben, denn #CDU ‐ die Mitte wäre Wählertäuschung","['CDU', 'CDU']"
8914,1350871968690679814,Twitter Web App,de,2021-01-17 18:25:49,RonEs32801688,Ron Es,Wider dem  Links-Rot-Grün Zeitgeist!,,165,158,4940,1,"@maxotte_says Liebe #WerteUnion 

Zeit dass Ihr eine eigene Partei gründet. 
Spätestens seit gestern ist auch jedem bewusst, dass es in der #NieMehrCDU keinen Kurswechsel zugunsten der noch letzten konservativen Mohikaner geben wird.
Diese Partei ist längst eine RRG 2.0 .
#Laschet #cdupt21","['WerteUnion', 'NieMehrCDU', 'Laschet', 'cdupt21']"
8915,1350871886289362947,Twitter for iPhone,de,2021-01-17 18:25:30,goekhan_gngr,Gökhan Güngör,"Headhunter und angehender Wirtschaftspsychologe

Interessiert an vielen Themen","Düsseldorf, Deutschland",8,0,2,0,@janfleischhauer @ArminLaschet @_FriedrichMerz Gibt es dafür einen Beleg?,[]
8916,1350871867767336964,Twitter for iPhone,en,2021-01-17 18:25:25,berndulrich,Bernd Ulrich,"Freiheit heißt aufzuhören, anderen die Folgen unserer eigenen Lebensweise aufzuzwingen (ZEIT, katholisch, vegan, Schalker)",,895,30760,11220,0,@peterunfried @ArminLaschet Nein,[]
8917,1350871839120252932,Twitter for Android,de,2021-01-17 18:25:19,fensterschauer,Fensterschauer,,,704,102,4148,0,Ist schon schlecht wenn man eine Wahl hat und der andere gewinnt #CDU,['CDU']
8918,1350871836167450624,Twitter Web App,de,2021-01-17 18:25:18,atheistsplained,Robert™ • Zu nett. Und sarkastisch. 🏳️‍🌈🇪🇺,"#NoAfD • #NoDieLinke • Parteilos zwischen Sozialdemokratie und Liberalismus gefangener Hobbyfotograf mit Prinzipien • Frustriert, sarkastisch, means no harm.",Südöstl. Eifel,1024,3202,46638,0,"@nilsmuehlenberg @ArminLaschet Es wurde wohl dennoch registriert wie in diesem Artikel:
https://t.co/fJeVMAPZ5G",[]
8919,1350871803732897794,Twitter Web App,pl,2021-01-17 18:25:10,TOPTVPINFO,TOP TVP INFO,"Najlepsze materiały wideo prosto z anteny TVP INFO. Informacje i opinie na gorąco.
https://t.co/HZLQdg1gBC #wieszwięcej
Facebook: https://t.co/brW24qpHfS","Warszawa, Polska",530,19105,28295,1,".@PanoramaTvp2 | Za budową #NS2 opowiada się m. in. Armin #Laschet, którego wczoraj wybrano nowym szefem #CDU. Podczas wirtualnego kongresu do członków ugrupowania zwrócił się m. in. Donald #Tusk - po niemiecku, na tle #Gdańsk.a.
https://t.co/FB6efQNE5O","['NS2', 'Laschet', 'CDU', 'Tusk', 'Gdańsk']"
8920,1350871777002586112,Twitter Web App,de,2021-01-17 18:25:04,Celecao76,Carsten,,,4554,354,24657,0,@bartsch_carsten @MatthiasHauer @fdp @c_lindner @CDU @ArminLaschet @_FriedrichMerz @n_roettgen Stimmt in der Pandemie ist sie höher aber im Verlauf der ganzen Legislaturperiode war sie mehr unterirdisch schlecht.,[]
8921,1350871776998395905,Twitter for Android,de,2021-01-17 18:25:04,marceselvis,Marces E.,Nur tote Fische schwimmen mit dem Strom 🇩🇪💙 bürgerlich-sozial-patriotisch-konservativ 🇺🇸🇮🇱🇷🇺 Law & Order,,4178,1940,2924,3,"#Wirtschaftsmigranten --- #Patzelt sagt klar, wohin der Weg der @ArminLaschet @CDU, Deutschland führt. --- Deshalb wähle ich als Konservativer die @AfD. 💙🇩🇪💙 --- #TeamMerz @_FriedrichMerz https://t.co/jaHuSUXVd4","['Wirtschaftsmigranten', 'Patzelt', 'TeamMerz']"
8922,1350871770669195265,Twitter Web App,de,2021-01-17 18:25:02,BirnstinglausRo,"Trude Beiler, Rom","WAHLPROGNOSTIKERIN
Angriffsfläche für Rechts- u. Linksextreme
Bin dagegen, dass sich Leute hier Blase einrichten, die mit polit. Realitäten nichts zu tun hat","Rom, Latium",1166,1312,29596,4,"#BILD:
#Union startet das Jahr mit #Umfrageplus. -
Vielleicht könnte man bei künftigen #Umfragen bereits die #CDU mit #Laschet abfragen, um zu sehen, wieviele Prozent gegenüber #Merkel verloren gehen.
https://t.co/vc35qZHZRc","['BILD', 'Union', 'Umfrageplus', 'Umfragen', 'CDU', 'Laschet', 'Merkel']"
8923,1350871751715151873,Twitter Web App,und,2021-01-17 18:24:58,NasdaqSverige,NasdaqSverige,"being. 
Animal experimentation must be forbidden. We may not harm sisters & brothers.
THE NEXT STEP: peace for all animals", ,81,15,1637,0,@peteraltmaier @ArminLaschet @_FriedrichMerz @n_roettgen https://t.co/RMeF6SpV82,[]
8924,1350871654319222786,Twitter Web App,de,2021-01-17 18:24:35,gtratwar,gtr ⚪🔴⚪,"Freedom. Enemy of all dictators, incl. Putin.
RT means RT. Not Russia Today!",,79,249,33941,0,"@landnrw @ArminLaschet @BfV_Bund @bka @PeterRNeumann @ArneSchoenbohm @BSI_Bund @ArminLaschet 
Warum schweigen Sie jetzt über Navalny?
Warum ist Putin Ihr Führer? 

Was sind Sie?",[]
8925,1350871644814913547,Twitter Web App,de,2021-01-17 18:24:32,falter112,عبد عبداللطيف,,,1268,710,30546,0,@SylviaPantel @ArminLaschet #Armselig. Aber #keine #Unterstützung,"['Armselig', 'keine', 'Unterstützung']"
8926,1350871622291480578,Twitter Web App,en,2021-01-17 18:24:27,Qoppa999,*Qoppa*,Mostly Syrian war 🇸🇾🏴🏴‍☠️ and geopolitics  🇺🇸 🇮🇷 🇷🇺— anti-propaganda — no love for Western hypocrisy — European (but not pro EU) —,,99,954,16323,1,German Transatlanticists now in meltdown as they discover new CDU leader @ArminLaschet has consistently argued against supporting jihadis (tweet compilation by #JihadiJulian): https://t.co/CMUOkJpWpz,['JihadiJulian']
8927,1350871545896456196,Twitter for Android,de,2021-01-17 18:24:09,BieneNie,Sabine Niebuhr,"Ossi-Frau mit Ossi-Mann,
Erfahrung,
Grips,
Wohneigentum,
Diesel -
und... eigenen Gedanken.

Klingt verrückt, is aber so!!","Sachsen, Deutschland",218,318,7084,0,"@SawsanChebli @helgelindh @ArminLaschet @_FriedrichMerz @n_roettgen Wenn die SPD'ler sich auf der untersten Stufe der Niveau-Treppe treffen 👍🏻🤦🏼‍♀️

#SPD 😝",['SPD']
8928,1350871478351384576,Twitter for iPhone,de,2021-01-17 18:23:53,tthenry11,mia san mia,,,78,89,8722,0,@Betheeagle2 Weiter so! Mutti sagt ihm schon was er tun soll. #Laschet #Merkel #CDU #unwählbar,"['Laschet', 'Merkel', 'CDU', 'unwählbar']"
8929,1350871461779693577,Twitter for Android,de,2021-01-17 18:23:49,BastiEic,Basti_Eic,,,24,1,5,0,@Markus_Soeder @ArminLaschet Welchen Erfolg bitteschön?,[]
8930,1350871326886649856,Twitter Web App,de,2021-01-17 18:23:16,Celecao76,Carsten,,,4554,354,24657,0,@bartsch_carsten @MatthiasHauer @fdp @c_lindner @CDU @ArminLaschet @_FriedrichMerz @n_roettgen @a_pinkwart @polenz_r Als eine Volkspartei kann man die CDU ja nicht wirklich nennen. Eine Volkspartei hat ein Parteiprogramm und hat auch wesentliche Werte die sie darstellt. Die sehe ich aber bei der derzeitigen CDU nicht.  Sie erinnert mich eher an eine Mischung aus SPD und Grünen.,[]
8931,1350871310210052101,Twitter Web App,de,2021-01-17 18:23:12,BirnstinglausRo,"Trude Beiler, Rom","WAHLPROGNOSTIKERIN
Angriffsfläche für Rechts- u. Linksextreme
Bin dagegen, dass sich Leute hier Blase einrichten, die mit polit. Realitäten nichts zu tun hat","Rom, Latium",1166,1312,29596,4,"Das #Experiment der #CDU mit #Laschet:
Er muss davon ausgehen, dass #Merz wie im Fall von #AKK seine #Querschüsse startet, weil er ja alles besser gemacht hätte...
https://t.co/ektszQkTQC","['Experiment', 'CDU', 'Laschet', 'Merz', 'AKK', 'Querschüsse']"
8932,1350871220745629701,Twitter for iPhone,de,2021-01-17 18:22:51,ogschrammi,schrammi,"General in the Meme Wars, Politician @CDU | @junge_union #TeamMerz & proud member of @reichsbanner | professional leftist offender","Leningrad, Düsseldorf-West",129,278,159,1,"Die #SPD wurde politisch vor die Wand gefahren und jeder Versuch, zurückzusetzen scheiterte daran, dass der Motor (Basis) kaputt ist. 
Der #CDU droht nun das gleiche Schicksal. #CDUVorsitz","['SPD', 'CDU', 'CDUVorsitz']"
8933,1350871211065171968,Twitter for Android,und,2021-01-17 18:22:49,DBuellesbach,David Büllesbach,"QM Automotive #prof. Driver  #IoT  ///  #GO - twoone D. 
Justice démocratique, nature & charité - minD.","Wellesberg, Germany",125,8,19,0,"@warrings @CDU @ArminLaschet ,)",[]
8934,1350871202349412353,Twitter for Android,de,2021-01-17 18:22:47,AndrSch78305569,André Schmidt,,"Amorbach, Deutschland",91,5,171,0,"@larsklingbeil @ArminLaschet @PaulZiemiak Ein kleiner Rat im Umgang mit der Afd im Bundestag. Immer wenn die afd am Pult redet fühlen sich viele Abgeordnete berufen teils wütend zu antworten. Das ist ein Fehler,denn nur durch diese Diskussion finden die ihr Publikum in der Bevölkerung,denn Streit füttert die Wähler,d.Afd",[]
8935,1350871134963707905,Twitter for iPad,de,2021-01-17 18:22:31,MartinWaltherDD,Martin Walther,"FDP Dresden - Kreisvorstand - Gesetzgeber oder Revolutionäre, die Gleichsein und Freiheit zugleich versprechen, sind Phantasten oder Charlatans. Goethe","Dresden, Sachsen",921,640,14026,1,#Laschet zeigt außenpolitisch eine äußert problematische Linie gegenüber der Autokraten und Staatsterroristen. Seine seichte Linie gegenüber #Putin ist kein Einzelfall. https://t.co/IQk8qAeAjk,"['Laschet', 'Putin']"
8936,1350871114503909378,Twitter for iPhone,de,2021-01-17 18:22:26,bartsch_carsten,Carsten Bartsch,"Business Professor, hockey lover, news junkie, political mind. Opinions are my own - at the time I write them down.","München, Bayern",624,367,3250,0,"@Celecao76 @MatthiasHauer @fdp @c_lindner @CDU @ArminLaschet @_FriedrichMerz @n_roettgen Ich weiß nicht welche Umfrage sie meine (es gibt ja viele), aber wenn man sich bspw. Sonntagsfrage oder Politbarometer anschaut ist die Zufriedenheit mit der Regierung äußerst hoch-vor allem für eine Krisenzeit.",[]
8937,1350871085558988806,Twitter for iPhone,de,2021-01-17 18:22:19,Ch_Kress,Christian Kreß,"Arzt (Psychiatrie 🧘‍♂️), Soze, passionierter Chorsänger und Kulturkonsument, Katholik - überzeugt vom guten Gespräch","Dresden, Sachsen",693,199,980,0,Bester Mann der #CDU https://t.co/Th0cm6U5EW,['CDU']
8938,1350871052138774533,BenStage19-1,de,2021-01-17 18:22:11,BenWettlaufer,Benjamin Wettlaufer,"Berlin based rascal working with #OetkerDigital, former #ZalandoTech. Passioned for #tech, #design, #politics and #movies. Opinions are my own. ENG / DE","Berlin, Germany",581,67,922,0,I just blogged: Depp der Woche 02/21 #cdu #depp-der-woche #friedrich-merz #wahlkampf https://t.co/X5nOCK8LlP,"['cdu', 'depp', 'friedrich', 'wahlkampf']"
8939,1350871041468485644,Twitter for iPhone,de,2021-01-17 18:22:08,nowak_dir,Dirk Nowak,"Unternehmer/Vater/Opa/Konservativer/Aktivist für Familie, Werte und Schöpfung",,61,226,7576,0,"Es sind etwa 850 direkt oder indirekt über ihren Job oder ihr Mandat mit Frau Dr. #Merkel in Abhängigkeit! Das dann fast 50 Prozent für @_FriedrichMerz entscheiden, ist nach #2018 mit #AKK nicht zu erwarten gewesen. Warum gibt es keinen #Mitgliederentscheid bei der #CDU? https://t.co/LovTdgrJxW","['Merkel', 'AKK', 'Mitgliederentscheid', 'CDU']"
8940,1350871034073907206,Twitter Web App,de,2021-01-17 18:22:07,BirnstinglausRo,"Trude Beiler, Rom","WAHLPROGNOSTIKERIN
Angriffsfläche für Rechts- u. Linksextreme
Bin dagegen, dass sich Leute hier Blase einrichten, die mit polit. Realitäten nichts zu tun hat","Rom, Latium",1166,1312,29596,5,"Für die #SPD ist die #Wahl von #Laschet keine gute Nachricht.
Man hat auf #Merz gehofft, #Laschet spricht zum Teil ein ähnliches älteres Publikum an.
https://t.co/DaBpbDHWe2","['SPD', 'Wahl', 'Laschet', 'Merz', 'Laschet']"
8941,1350871006513164289,Twitter for Android,de,2021-01-17 18:22:00,Kingdomcometous,Kingdom Come,"Christ, Familienmensch, Wirtschaftskorrespondent.
Einigkeit und Recht und Freiheit bewahren.",Deutschland,863,1342,20884,1,"#Berlindirekt #cdubpt21 Der Funktionärskandidat hat gewonnen. Dennoch schwehlt der Machtkampf weiter.
Michael Kretschmer beschwört Zusammenarbeit mit #Laschet.","['Berlindirekt', 'cdubpt21', 'Laschet']"
8942,1350871006412468228,Twitter for iPhone,de,2021-01-17 18:22:00,AlphaEccoGer,Alpha Ecco,Corona müder Gelegeheitstroll. Durchaus in der Lage vernünftig zu denken und zu argumentieren.,,25,18,344,0,@tagesprolet Dann lass es. Die Wähler strafen die #CDU in zwei Monaten ab.,['CDU']
8943,1350870975701684224,Twitter for Android,de,2021-01-17 18:21:53,MelBurn02025218,MelBurn,"Für ein respektvolles Miteinander / parteilos / 

Gegen Leiharbeit, Rassismus , Homophobie, Faschismus",,44,32,1068,2,"Ich bin zwar kein #CDU Wähler, finde es aber gut, dass sich  #Laschet ganz klar von der #noAfD abgrenzt im Gegensatz zu #Merz .  
Vielleicht ist es auch viel mehr selbstverständlich.","['CDU', 'Laschet', 'noAfD', 'Merz']"
8944,1350870973239721991,Twitter for iPhone,de,2021-01-17 18:21:52,SembachB,britta sembach,"Journalistin, Publizistin (Die-Alles-ist möglich-Lüge und Der tiefe Riss - über Eltern und Kinderlose). Wieder zurück in Berlin nach 5 Jahren NYC (seufz)","Berlin, Deutschland",431,158,406,1,Mal ganz ehrlich: Ich will eigentlich von einer Frau regiert werden. #cdu #spd #gruene Just saying...,"['cdu', 'spd', 'gruene']"
8945,1350870970626662402,Twitter for Android,de,2021-01-17 18:21:52,Sarahfranziska2,Sarahantifa,"Hufflepuff,Hufeisenblockerin, #antifaschistin, irgendwas mit Geschichte, Black Lives Matter ! *never be cruel, never be coward, notjustsad","Köln, Deutschland",1546,120,3963,0,@Why_not_willi @CDU @ArminLaschet Wen hätten Sie denn gewählt und warum?,[]
8946,1350870959306272773,Twitter Web App,de,2021-01-17 18:21:49,trollopirat,piratentroll🎖️,Troll mit Leib und Seele der mit viel Satire Trolle trollt,,222,74,8079,0,"@Imresomodi2 @ABaerbock @ArminLaschet Du magst auch RWE &amp; AFD!
was haben RWE und AFD im Rheinland gemeinsam ?
ne braune Basis!",[]
8947,1350870943871201283,Twitter for Android,de,2021-01-17 18:21:45,Claudia77383293,Claudia Paddington,"Sie haben die unglaubliche Kühnheit, sich mit Deutschland zu verwechseln. / Thomas Mann, 1937",,537,593,4748,0,"@goia Jetzt ohne Witz: #Merz müsste 2002 den #CDU Fraktionsvorsitz an Merkel abgeben. Danach hat er a) Merkel überall schlecht gemacht und b) angeblich überlegt, zur Wahl 2009 eine eigene Partei zu gründen. Wurde nichts,  weil lt. Analysen die #FDP zu nah an seinen Vorstellungen war.","['Merz', 'CDU', 'FDP']"
8948,1350870927202897920,Periscope,en,2021-01-17 18:21:41,benjaminhaddad,Benjamin Haddad,Director Europe Center @AtlanticCouncil • Views my own • Auteur :«Le Paradis Perdu: l’Amérique de Trump et la fin des illusions européennes» 🇪🇺🇫🇷,Washington DC ,3068,21885,21064,24,"Who is @ArminLaschet, the new leader of the CDU? Will he be the Chancellor of post-Merkel Germany? I speak to @jana_puglierin and @SophiaBesch for #AtlanticDebrief https://t.co/LUGm9ceGhb",['AtlanticDebrief']
8949,1350870898010677250,Twitter for Android,de,2021-01-17 18:21:34,StarobjeloDupe,Ronald P.,"Mein Albtraum ist ein Deutschland, in dem es keinen Weg zu Reichtum und Erfolg gibt, es sei denn auf dem Umweg über die Regierung.",Deutschland,639,417,9382,0,"#wegenmorgen 
Es soll in der #CDU sogar noch Leute geben, die bis zum #cdupt21 nicht wussten, was ein Browser ist. 

Vielleicht, weil gestern auch nicht schlecht war?","['wegenmorgen', 'CDU', 'cdupt21']"
8950,1350870835880460289,Twitter Web App,de,2021-01-17 18:21:19,veritas60756463,Hartmut Lange,#AfDVerbot2020,,811,536,2035,2,"Wer entschlossen die sog. #AfD bekämpft ist mein Freund.
Willkommen im Club!
 @ArminLaschet: 
,,AfD nicht zurück gewinnen, sondern bekämpfen""

https://t.co/q71beGcTea",['AfD']
8951,1350870744079675393,Twitter Web App,de,2021-01-17 18:20:58,trollopirat,piratentroll🎖️,Troll mit Leib und Seele der mit viel Satire Trolle trollt,,222,74,8079,0,"@2e9c811af8750c5 @FFFWaltrop @RWE_AG Was ist denn dass für ein dämlicher Vergleich ein menschliches Auge mit einer Kamera zu vergleichen?

Deiner Dummheit zu Folge hast in der Schule nicht aufgepasst und nun bleibt nur ein Job bei @ArminLaschet Reste Rampe... Fa. Mundt Objektschutz....
Und nun zieh Leine #fckrwe",['fckrwe']
8952,1350870680611532800,Twitter for Android,de,2021-01-17 18:20:42,1_punch_mickey,Corni 😈,🌻Grün🌻 | Linux 🐧 |  PHP | Perl | IT-Security | Bibliothekswesen | hörgeschädigt | schwarzer Humor | Genussmensch | Fernweh | Single | Threema | Rennrad,"Planet Erde, Sonnensystem",1118,380,4080,0,Der Begriff ausgeMERZt hat jetzt eine neue Bedeutung😂#cdu #Merz,"['cdu', 'Merz']"
8953,1350870634558091272,Twitter for Android,de,2021-01-17 18:20:31,FranzFranzen5,Franz Franzen,"'Wer nicht weiß woher er kommt, der weiß nicht, wo er steht. Wer nicht weiß wo er steht, der weiß nicht wohin er geht' (c) skkH Otto von Habsburg",🇦🇹🇭🇺🇭🇷🇭🇹🇨🇿,757,418,10280,0,"Dank #corona steht die Warenhauskette Engelhorn vor dem Aus:1.300 Arbeitslose mehr.Dazu der Beauftragte für den 5-Jahres-Plan @peteraltmaier :es wird kein Arbeitsplatz verloren gehen!Und dann #laschet:weiter so!
#CDU 
#cdupt21 
#cduparteitag 
#CDUVorsitz 

https://t.co/OrW5i0OGLz","['corona', 'laschet', 'CDU', 'cdupt21', 'cduparteitag', 'CDUVorsitz']"
